case_id,evidence_id,sensor_id,measurement_timestamp,arrival_timestamp,risk_reasons,valid_candidate_count,assignment_margin,bbox_area_px2,confidence,selected_nis,selected_forward_depth_m,selected_projection_in_frame,selected_condition_number,selected_raw_pixel_residual_norm,selected_projection_ellipse_major_axis_px,in_frame_alternative_count,composite_warning,online_classification_available,online_classification,online_classification_matches_profile,matches_expected_failure_event,check_multiple_gate_candidates,check_selected_projection_out_of_frame,check_plausible_in_frame_alternative,check_assignment_margin_within_limit,check_selected_depth_within_limit,check_selected_innovation_ill_conditioned,check_bbox_area_within_limit,check_confidence_within_limit
200v200__seed_2015,d1-risk-sha256:f0200aa31ddcb503cdfedc5075f2dff70f01eba2aa5add36eb83419aab2ec7f0,CAM-INT-0028,1.1,1.2320502627687901,projection_out_of_frame,1,,88.25997513528092,0.15,8.704463055530844,22.51516093465005,False,46996.45963536442,215530.05860688016,186216.35026993282,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:07a31e434d853e016c3e5faf434987fc5231eff19c57d0f89d6286f947253dd2,CAM-INT-0056,1.3,1.4113014308673937,multiple_gate_candidates|projection_out_of_frame,3,25.209957641607275,146.61868875971123,0.15,8.174493168214065,21.005009781007047,False,37784.86214304613,193908.46324966368,166010.58885533846,2,False,True,negative,True,False,True,True,True,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:a89827046d621a35a5eacb95ad1adf595dd84a51f7320eb2817d96327d5a1756,CAM-INT-0077,1.3,1.4174550574115843,projection_out_of_frame,1,,96.38254646968397,0.15,30.901892820429083,40.82481992948988,False,10478.5985084374,101890.7905898433,45320.06945600641,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:1eb4ca1ba9d6c7f61c573d3147d0509866c85e4a13a677f79ff2f49769ac1826,CAM-INT-0085,1.3,1.42444438624561,projection_out_of_frame,1,,108.40073759537141,0.15,2.8190766312879756,11.139508395283377,False,137723.50597925385,364903.82538315875,582473.8209380946,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:4f9de47f5d4a8aa50bfdf53091ce2c190027d5e5406e0ba9afb21e285ff7ac6a,CAM-INT-0017,1.4,1.500559737641208,multiple_gate_candidates|projection_out_of_frame,2,5.996827685508954,96.17896693371,0.15,17.726350207591587,39.93085244915276,False,31938.757054599395,113752.95340107815,70472.02960113702,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:6d5525a4cffeb8cb948c505675db45dc8e37dc59fbf651beb0a72f1e3ef13cc2,CAM-INT-0034,1.4,1.5087782579994815,multiple_gate_candidates|projection_out_of_frame,2,10.655877379839726,62.918633658421044,0.15,2.1474750035732724,11.793175461805573,False,154407.52913738906,387014.3523995824,668005.9380998914,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:02c9e6d6b4aa948bc841af396f1f725bf8ecf41352e257b86abc4da2138784c1,CAM-INT-0064,1.4,1.5133765979613603,projection_out_of_frame,1,,122.04046779876715,0.15,8.646542152456544,23.807139550558432,False,41253.89499541081,199403.8370642047,175522.83738199083,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:3e491be89987df8d211b783db53b37a1b3359d6a4d61ac30407bebae16d7bd4a,CAM-INT-0162,1.4,1.5314234047304298,multiple_gate_candidates,2,3.456278610060653,233.03767667093902,0.15,4.2490869461722385,3219.3811507342425,True,1.0002569720358716,15.859674424729857,18.832898395210577,0,False,True,negative,True,False,True,False,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:0050cf070a3298730ccaf98d5749e4b39dfa0670033b969ddab046d5e9ac34b8,CAM-INT-0080,1.5,1.6108267094627675,projection_out_of_frame,1,,337.7735452269202,0.15,8.176110802984661,18.695650632293905,False,44094.29608916374,209024.62727708937,191351.71938573505,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:88244ed093c405d94a58e6d09e97186225bb4b97407d21dd163fb3a6420e06fb,CAM-INT-0157,1.5,1.6319639387025797,multiple_gate_candidates|projection_out_of_frame,2,9.96073986401177,110.6268064006901,0.15,3.154860157312485,12.490783093488309,False,103825.44236935569,323440.5147631057,446837.2129325478,1,False,True,negative,True,False,True,True,True,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:1f66960e5d88faa1be8e90ee791215491cda013b0b86a0b265197b4c49498bad,CAM-INT-0191,1.5,1.633295791956816,projection_out_of_frame,1,,258.7661623471928,0.15,22.42739873035293,32.92850866869991,False,18003.848247290167,133724.26816306505,74742.20433279415,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:494d90189bcc3829e2e246126b6b93c284d3a489d820144e1e8377b095dd1519,CAM-INT-0014,1.6,1.7409272621312215,multiple_gate_candidates|projection_out_of_frame,3,23.163494738601884,126.56122147319023,0.15,0.4169932856811296,4.504110771829589,False,755158.7471319004,871349.3887617877,3368957.0287401513,0,False,True,negative,True,False,True,True,False,False,True,False,False,False
200v200__seed_2015,d1-risk-sha256:e94f191798539b45a6f98013c49ce6aacb8a293d600b93206abfeae6a63d8ebd,CAM-INT-0006,1.7,1.8133316075240455,multiple_gate_candidates,2,17.857498492957713,80.2621210735179,0.15,9.613846901929772,2894.7801613817887,True,1.0034517604493847,23.730512259933818,18.764975254546343,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:4da307bc15f991901402a843bbba4b55c1ab91513eb725e7f2cf377050c5c5e3,CAM-RECON-004,1.7,1.813332209083447,multiple_gate_candidates,2,3.370840034206817,2.3791123874271323,0.08869013660453431,0.4002640552722798,2405.119945696627,True,1.1924786247886976,6.82196635993498,27.26548522195127,0,False,True,negative,True,False,True,False,False,False,False,False,True,True
200v200__seed_2015,d1-risk-sha256:15d01baed53034311d3376c8cfe1f7fc62f1d011d25f89a06b2f2b9728f1de35,CAM-RECON-001,1.7,1.8174620749265862,multiple_gate_candidates,2,1.9644364850363587,2.4608133166387582,0.09020013319356517,1.7519202361765442,2267.8879847219996,True,1.2870641610879712,14.902794165556262,29.24473732109336,0,False,True,negative,True,False,True,False,False,True,False,False,True,True
200v200__seed_2015,d1-risk-sha256:734f544032316e3d144074c97632edb0c43909d6baa44a676e96594978803cb6,CAM-INT-0025,1.7,1.8293674849088475,projection_out_of_frame,1,,196.4447471416107,0.15,19.98154557018188,30.903857079544245,False,16846.627919247734,128753.10024023092,70909.56339696013,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:7512afbe831faf6537966cd28aaea108aa4441a3360feb85e96930c070163de9,CAM-RECON-008,1.8,1.9075221287017816,multiple_gate_candidates,3,1.5748717053490093,2.4128741686177095,0.08931721681732085,7.8809353278015415,2170.872390401389,True,1.2430358602563727,31.689355997728025,29.747682327572033,1,False,True,negative,True,False,True,False,True,True,False,False,True,True
200v200__seed_2015,d1-risk-sha256:c6eca7c3dd56466a1139fa487c7c6c0b09e33332b11e5e9f6123e0721aad5e85,CAM-RECON-008,1.8,1.9075221287017816,multiple_gate_candidates,3,9.099492585084523,2.2435251134964025,0.08612580859706039,0.37924588428384365,2381.372795119344,True,1.2671433772281888,6.889086808014976,29.50412219857648,1,False,True,negative,True,False,True,False,True,False,False,False,True,True
200v200__seed_2015,d1-risk-sha256:ccf56b12e7fe2ab9f6af88e41c78b0c18e8d57f7008910be2f1bb310a1f736bd,CAM-RECON-002,1.8,1.9139472481323274,multiple_gate_candidates,2,12.014075933918898,2.4591043523395077,0.09016880705056765,0.25998475049291214,2338.8122072808674,True,1.2863423541685837,5.7767309582235,30.047741969802154,1,False,True,negative,True,False,True,False,True,False,False,False,True,True
200v200__seed_2015,d1-risk-sha256:43fe00d8b19908e5d287aba102c6ff83559a869b10ad9c2add0b7d06bfb4e193,CAM-RECON-003,1.8,1.9216828881612418,multiple_gate_candidates,2,4.966010342099731,2.4356231878086314,0.08973727856745094,0.5767655724591232,2171.1455555653406,True,1.2862269888784192,9.3157228257601,31.41714854512542,1,False,True,negative,True,False,True,False,True,False,False,False,True,True
200v200__seed_2015,d1-risk-sha256:fa92bdc8970a02cc7065bdd6e69a2a393ba5af40d28fec291f0cff6af44869a7,CAM-INT-0143,1.8,1.92839623844952,projection_out_of_frame,1,,71.65269407422487,0.15,2.767842450394398,12.654311053866365,False,133543.10171351075,357436.9202630544,533830.3657024911,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:116643704bd916f311d80000a7a751cc9791abee60511db120b4835bdf831a7c,CAM-INT-0048,1.8,1.935616823812442,multiple_gate_candidates,2,3.2625650328834794,94.76522982917695,0.15,31.088708734274945,2672.2444173256704,True,1.0004734411214735,43.21157209045445,18.974234490768062,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2015,d1-risk-sha256:8dda99dca54eb866d35278a03eccff31f660437003db5b37edd22c671e1d0968,CAM-INT-0093,1.8,1.9385228299928032,projection_out_of_frame,1,,208.25354342484974,0.15,21.74953798459351,39.97557667314907,False,13800.207904905097,114365.41926380839,60238.107506459986,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:ac17dfebc306fc921afafbe3a9207d986230391ec715a4ae745546adc0759d7e,CAM-INT-0032,0.1,0.2234115680611075,multiple_gate_candidates,3,19.36838331422366,93.7613368619874,0.15,4.321480650452302,3358.178374189123,True,1.0145477438185446,18.21818633187962,21.599703693682347,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:72b4f7706dd9f74c76f9feca25490f9c1dce8e1405d8e237cc8badb10ca90006,CAM-INT-0006,0.1,0.23684505840207373,multiple_gate_candidates|projection_out_of_frame,3,23.672513764515628,72.85493446135881,0.15,3.769248525499942,30.64454125804832,False,23264.580047964533,152120.64635338692,210972.0121852697,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:9e1bd7565f43a5767409a69aa3671c644559220f527e2042995aadcd6f10d775,CAM-INT-0190,0.2,0.3129442424126527,multiple_gate_candidates|projection_out_of_frame,3,11.049453340085885,135.82244451877978,0.15,8.492060251700453,40.22194430491703,False,8729.235106527109,94825.71422776657,84782.85921628696,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:3c3d67eb036843a6f2b3ae8d78b9603b0b88190126752d9713ba569461b82c8c,CAM-INT-0184,0.2,0.31478678999336857,projection_out_of_frame,1,,47.50487481886449,0.15,18.819126156008696,69.44504064944776,False,4628.039985471247,67915.74724648135,41136.36795033223,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:fcd8745c1be4229df4f9208376a650778226cabb9734101a79eb7e487b1cb7fb,CAM-INT-0064,0.4,0.507492814015066,projection_out_of_frame,1,,60.22562736713859,0.15,27.48090094376323,49.06889733244869,False,6308.269032458853,78896.47148022524,41058.45883153225,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:1b2b58310dc33e7fe9f42a36c3fcf795a2d395edacc7cf323c49f475213de7b7,CAM-INT-0194,0.4,0.5195346007692979,projection_out_of_frame,1,,319.67585753040487,0.15,8.065614907648936,28.712340938864212,False,18710.50730485245,136727.0960379001,124390.7259404685,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:179c5e9b688bff7e531085e37eb1d0cd38dc5dc530435ff03248af8d780fa852,CAM-INT-0017,0.5,0.6059389690687641,multiple_gate_candidates|projection_out_of_frame,3,9.318652242722514,111.96281112261022,0.15,2.843952064143873,16.02854501443294,False,83768.599708134,289779.35525751207,446583.042371497,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:4b6e74268434e80099e932afa4ff5cb4b5be0d7f9afb4e23212578e2183fd3ab,CAM-INT-0127,0.5,0.6284003973961697,projection_out_of_frame,1,,24.876409033169296,0.15,0.5264811126239299,6.7529393118218755,False,483233.4814108446,686425.5265936852,2494237.9160803487,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:36a74242c0de866b5c857b8c8e94dd1852d5985294c54685c69952561956d7e9,CAM-INT-0003,0.6,0.7159702448681072,multiple_gate_candidates|projection_out_of_frame,2,2.3294529232832204,153.6208012131515,0.15,33.675983550653264,59.25234972426935,False,6550.501382486636,80471.36831911287,34257.31242428168,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:5232625fe77156b10db49d0e1d8bcc43a9ee90df18f3c2bf6e9eaeb23e302e46,CAM-INT-0180,0.6,0.7318262099800802,projection_out_of_frame,1,,145.4609906125074,0.15,2.0995321438229038,12.362476428714285,False,104680.47565569021,321920.30303389626,559525.2882898615,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:f84b1c4de25f105c09d32f9d6bc323e5f64e08a9ef0e81046ffe1a6295d7d96f,CAM-INT-0162,0.6,0.7344240019544319,multiple_gate_candidates|projection_out_of_frame,2,26.152478366378517,160.21010391495727,0.15,0.7395437841928008,8.307913252279763,False,347917.65134735126,578041.0668003013,1778169.17618594,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:f0dcbcd5ec94ade5088ec43912f1350e08b603db2f3f3b505e32bd2adc5e4131,CAM-INT-0060,0.7,0.8300037095921702,multiple_gate_candidates|projection_out_of_frame,2,1.7753794915230419,69.70500755202515,0.15,0.5472568320125841,5.625587685561225,False,490382.67769357975,701537.1248654396,2343147.124619308,0,False,True,negative,True,False,True,True,False,True,False,False,False,False
200v200__seed_2016,d1-risk-sha256:334746d67bc19428dc5519783f3e4b1be0ee9fd21a34ad5be1695e5c98c0833e,CAM-INT-0102,0.8,0.9213457418732541,projection_out_of_frame,1,,74.06964597054458,0.15,1.1346045419102468,12.730846877717173,False,141197.22197637043,370388.4851198577,880803.1443010519,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:293899dee3078a43d75ff6ba23e1d51274c0ec2f338383d1fabd2ffc159f6787,CAM-INT-0175,0.9,1.0176294806842254,projection_out_of_frame,1,,77.37368016592559,0.15,8.831392527898375,23.478217748314268,False,37986.31856645342,194041.5273995895,161072.56626511272,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:cddd4dfc357f8a96598d8fd831dcb417cf494ebce77143d6c4e31db3da0ace1b,CAM-INT-0106,0.9,1.0222343712589674,projection_out_of_frame,1,,218.29168787694007,0.15,15.530719766590636,27.920103863001014,False,20283.598524445522,142865.62568886008,90656.39061344048,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:41950f4ec7ccd7978acc55d4f4cc32685a158c62ac8f55c52497598133a335c4,CAM-INT-0014,0.9,1.0262172489513879,projection_out_of_frame,1,,315.88527468303977,0.15,12.311006496108387,23.347360861001874,False,31578.892194738968,178234.6036130468,138670.17899184683,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:f76599a6a3db2fc1adf17ba491406f426c3bac55416d0ce61c875ea18bbc1438,CAM-INT-0107,0.9,1.0346822513673959,projection_out_of_frame,1,,149.5322982681682,0.15,32.479039833030285,45.62256265221085,False,11363.691571672422,105645.54718871709,46913.43930848398,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:92b08fe6ad09e706c27577ead0dcce3cadd53c2b64f2d9ae9e019fe7e79e2fdb,CAM-RECON-002,1.2,1.3129809621371067,multiple_gate_candidates|projection_out_of_frame,2,8.618191474909105,46.691731758270926,0.15,0.25797033750261456,3.5609966824421404,False,2571530.4973239275,4600299.118292224,23027135.361211706,0,False,True,negative,True,False,True,True,False,False,True,True,False,False
200v200__seed_2016,d1-risk-sha256:6e54ba2d59ec62a88876a9bcee229893f2bffa027d3a916c3e3e23584ad4f5c8,CAM-INT-0157,1.4,1.5127151483446304,projection_out_of_frame,1,,52.7919807635516,0.15,8.731097029377437,20.748850066367368,False,56917.31634047507,235356.62650747417,218979.3734633613,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:f0eb68549f0d42642bd62f0791f36ad87df245ebcacc5cbcf05ba6b2de1e0aa7,CAM-INT-0001,1.4,1.5178553983915652,multiple_gate_candidates,2,18.22866720587328,67.22926431676846,0.15,14.031589566225216,3072.4969927040697,True,1.0128346644491901,28.86894584371581,18.97162923975498,0,False,True,negative,True,False,True,False,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:fa4ee4a3b7ad58d52288e7a9a26f4031b7887687e2a90d21cc042ac494953cc2,CAM-INT-0144,1.5,1.6181498190584587,projection_out_of_frame,1,,180.66572014461616,0.15,29.724781070103727,32.56785178057281,False,15920.882396446468,124387.08966503968,61084.11244796441,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:268cb7d1437450ef439533e0ba30c085c0c6f6054abcb51f2cb0a254a7c8dfc5,CAM-INT-0058,1.5,1.6211897691399901,projection_out_of_frame,1,,143.3778693411955,0.15,2.214301831119089,9.413928335229762,False,195878.17040108662,443564.107182952,768102.1059112422,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:c088a4ca5379649407d1164c8720decbc1a42a6ccaf053bf2b18341eef30cddf,CAM-INT-0124,1.5,1.6283458730967542,projection_out_of_frame,1,,263.65282382155624,0.15,25.937725838952296,23.48307907439125,False,37990.67924925324,189203.3269177772,92045.50798613516,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:f9c64874039e763886adf19d5caa0b9ff24164c8ff54de9a8ebb40470d94e71a,CAM-INT-0179,1.5,1.633738853589783,multiple_gate_candidates,2,9.446648385901732,201.81886281236885,0.15,27.767618720637365,2767.781988356381,True,1.0048378053191114,40.41997068871214,18.781378079755598,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:4500bd531ee9c9dcf450541f2f2bb2e0df9935dd58c73d3777e029fe006f23dd,CAM-INT-0111,1.6,1.718841817641674,multiple_gate_candidates|projection_out_of_frame,2,3.689349265802373,250.13233438906326,0.15,2.4931679643321427,11.176829707267581,False,146550.58828278686,383110.6893246376,598046.4249197984,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:1608ece64bb4c6104f18579565c6bf575e1bc1dae9520ae5ee4fe3b34c26b2f8,CAM-INT-0145,1.8,1.9083021104184963,multiple_gate_candidates,3,4.824257468568646,65.46452380171837,0.15,31.322825166657452,2886.5489692302585,True,1.0489090794981888,43.61057030157298,19.352126970920292,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2016,d1-risk-sha256:9c4ef564b33e76e368b71fa9160823cee963dde4e4a74fd6086b5acbbbd9e8c4,CAM-RECON-001,1.8,1.9268912129033613,multiple_gate_candidates|projection_out_of_frame,3,3.630085506821567,2.219554876372184,0.08566448102921966,2.9501680348768726,11.924082472733295,False,328220.699054059,1570820.975285048,2238573.5889860587,2,True,True,positive,True,True,True,True,True,False,False,False,True,True
200v200__seed_2017,d1-risk-sha256:3bec582c58c59b48caa82e6eeaec24639d8b710de336266911762cba89b024c7,CAM-INT-0041,0.1,0.20864161879219603,projection_out_of_frame,1,,125.28545814639061,0.15,12.189513054135857,51.28874373678706,False,6378.614184149632,80987.33851592951,58995.29808071982,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:f90aab2517b5ce31637f9b31da378201dc6c5a3d0c6fc410aeb687b64a3676a8,CAM-INT-0167,0.1,0.2185238011149992,multiple_gate_candidates|projection_out_of_frame,4,6.018248414966244,165.9800630628723,0.15,16.082722159136928,70.99046869654465,False,4302.269413668622,65104.381773414054,39762.27684792965,2,False,True,negative,True,False,True,True,True,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:10f13d7b71cb4fd5f3cf26ecccd5698a0ddf5e3298229af2ec85cc4147222c8e,CAM-INT-0072,0.1,0.22217790379967936,multiple_gate_candidates|projection_out_of_frame,3,2.167274543049734,168.4500402995186,0.15,4.841989685832756,29.982629278742724,False,18108.2523931336,133334.5795338289,160819.66717909215,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:251a9cf9af2f0405500d4926a1f060422ff32c0bc310a4bb4109ebf635e89ce5,CAM-INT-0020,0.1,0.22573257551287376,multiple_gate_candidates|projection_out_of_frame,3,12.965062961795507,321.9720996416056,0.15,0.21858029861477934,6.9449138221135565,False,382685.9090518482,619727.3043515119,3498882.200129193,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:54d225830c6f9a6323ce0e3153d5ff10bf9a93e4cbc5d9cc7d40db678b8612a8,CAM-INT-0054,0.1,0.2360296544668246,projection_out_of_frame,1,,102.45828752511888,0.15,14.171929301210271,52.7957711356613,False,6740.065525500469,81561.76284701911,60239.36933900495,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:d23ac1b37c03cd5fa28d57b465be20e12fc36eb2c756b6c5fe1477993a27e3fb,CAM-INT-0079,0.2,0.31408664343383774,multiple_gate_candidates|projection_out_of_frame,2,37.208652409969964,159.48461542048392,0.15,1.1215454010468666,18.742283927012352,False,69511.85123576019,259821.89994435108,605822.6133712179,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:c66f723d06760bc69dc530569f659d72ed5a1b95e8a0e88284a9878c0d9f4e20,CAM-INT-0193,0.2,0.31833692630801474,projection_out_of_frame,1,,47.78047042427687,0.15,28.3018884663035,78.04091235158465,False,2848.88727082742,54193.8424860608,26300.256867306627,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:6b3d99d6c45f1dbd0a7549d5849de1a3fbe98d7ace1fa1147c9baf4bfd22d9f4,CAM-INT-0184,0.2,0.3213305811396148,projection_out_of_frame,1,,245.45240575158144,0.15,20.34676692810159,75.06372804203014,False,3750.2325661489776,60489.73212624733,33320.56678327193,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:1a5f438746e5e8c2cddea56b9f356765c77c40b21694228bbea90d2105ab2ac9,CAM-INT-0196,0.2,0.33217363364530467,multiple_gate_candidates|projection_out_of_frame,2,27.46391915574501,191.18799160824486,0.15,0.7734952452164134,13.794334381045402,False,121978.12326390865,343733.4466213897,1062959.4362268706,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:9efbbc47fa1ea76fb76deeb17e621764804ff733e0ac4b3f4b42525eceff4ee9,CAM-INT-0103,0.3,0.4089046478268055,multiple_gate_candidates,2,3.6011211534146383,253.7224368266938,0.15,36.20365693373264,2230.908559033888,True,1.0738703051667098,53.164761957290175,22.028033477440466,1,False,True,negative,True,False,True,False,True,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:8383508db3971607919ad2b468af85e03d62ddf47de9c4b32beee64417b11b21,CAM-INT-0181,0.3,0.4213467236850293,projection_out_of_frame,1,,111.29890037707996,0.15,1.4821977972152638,13.74651358165041,False,115776.94079894274,335580.2406205856,721127.9458393843,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:9046422b328c61d84a79d14cdedcdf0cda250809c8d057e54fbf40272bab1fe1,CAM-INT-0068,0.4,0.5082239209718434,projection_out_of_frame,1,,165.75525076543582,0.15,7.346984093270132,32.98060573448675,False,21638.640393668353,147588.37334361998,139851.2902908902,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:93ac17f7227e7e789f9044fe5a791c3549f89f1f1a9a4f9f0c4aba7618e8dd33,CAM-INT-0142,0.4,0.5187904901689199,projection_out_of_frame,1,,125.0829875171459,0.15,2.4420042712843983,19.146333167810027,False,58962.26404857416,245830.78999652405,391792.33606232004,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:8185ef9a8534d4c68ac1b9e71dcea1b55b11d56326bdd2a1a795e454c97a1917,CAM-INT-0070,0.6,0.718421658872622,projection_out_of_frame,1,,182.9102304091031,0.15,15.693885618820543,35.14822648542182,False,14753.158121582575,120082.92267834996,77593.43168312081,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:76416571e86810995dd01d9c5f6b8e28a04646e73a8fa3312c03dbf5eaefc263,CAM-INT-0129,0.6,0.7207116577559411,multiple_gate_candidates|projection_out_of_frame,2,11.549170706178176,116.23266274884473,0.15,8.605612810678275,27.47184426662331,False,24475.994459709735,155466.47120188628,132424.60961254666,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:951c7d9f86806ee9b513beb606df4f08f974184fcc678331eb44e2fcd3939926,CAM-INT-0121,0.6,0.7227067108455894,projection_out_of_frame,1,,106.54969856116472,0.15,1.2152821336169564,10.731163026895667,False,176488.97993088403,418343.2334708427,941598.2563800557,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:b4d1979d95edfa5c3c7dd0ccaec371b34ac32011f6d4002b15a4202c83e23dd2,CAM-INT-0126,0.6,0.7254961889701325,multiple_gate_candidates|projection_out_of_frame,3,4.4239046282562455,266.4512615346727,0.15,12.7181105209241,30.11545729923882,False,17668.89248855449,135038.03751389906,99364.1717463611,0,False,True,negative,True,False,True,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:6695d607301b7bbe09bfef98a7aaf610b624cd6647b28a14948a523ae17cf5e1,CAM-INT-0170,0.7,0.832526041053524,multiple_gate_candidates|projection_out_of_frame,2,29.17148695768878,41.65748050824809,0.15,0.01813228434805353,1.2145494091047095,False,15816985.717047079,3965794.872989513,73305317.0293069,0,False,True,negative,True,False,True,True,False,False,True,True,False,False
200v200__seed_2017,d1-risk-sha256:117a01b1908a9acd78bc51c5836b69af5f79e959efe3f7578060d8e5b332bbf9,CAM-INT-0069,0.9,1.0120642609920094,projection_out_of_frame,1,,87.57497068573109,0.15,11.453231163177945,25.49173469431257,False,29969.04138243975,171262.42730127246,125825.24323804273,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:5e5361f8a1af9ecd859857603d2a0837ecc2b5a0ad9e01805afab63a354f269d,CAM-INT-0084,0.9,1.0154209698455963,projection_out_of_frame,1,,77.20358749677476,0.15,15.816821378730019,32.16756315500052,False,22044.250412750604,148760.76844033183,93109.15767194777,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
200v200__seed_2017,d1-risk-sha256:4c5b00dd8af8b43af6d7f01e312bc449585bd473eaea8097f034c98f01346ad3,CAM-INT-0130,0.9,1.02061495531499,projection_out_of_frame,1,,145.42957925280555,0.15,17.89579869760198,28.314270103781183,False,21529.554542484027,146002.96826121982,91669.52840353179,0,False,True,negative,True,False,False,True,False,False,False,False,False,False
