document,table_index,section,table_line,row,column,reported,source,selector,source_row,source_fields,source_values,expected,status
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,12,处理耗时P95,253.4毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.43,43,"[""latency_p95_ms""]","{""latency_p95_ms"": 253.35705100224004}",253.4毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,12,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.43,43,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,13,质量精度,82.8%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.44,44,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.8282208588957055}",82.8%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,13,质量覆盖度,67.5%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.44,44,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.675}",67.5%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,13,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.44,44,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,13,处理耗时P95,8477.2毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.44,44,"[""latency_p95_ms""]","{""latency_p95_ms"": 8477.237316001265}",8477.2毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,13,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.44,44,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,14,质量精度,79.6%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.45,45,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.7962962962962963}",79.6%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,14,质量覆盖度,64.5%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.45,45,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.645}",64.5%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,14,按时覆盖度,64.5%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.45,45,"[""on_time_coverage""]","{""on_time_coverage"": 0.645}",64.5%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,14,处理耗时P95,257.9毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.45,45,"[""latency_p95_ms""]","{""latency_p95_ms"": 257.89206999979797}",257.9毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,14,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.45,45,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,15,质量精度,76.2%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.40,40,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.7625}",76.2%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,15,质量覆盖度,61.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.40,40,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.61}",61.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,15,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.40,40,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,15,处理耗时P95,7619.8毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.40,40,"[""latency_p95_ms""]","{""latency_p95_ms"": 7619.758379001723}",7619.8毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,15,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.40,40,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,16,质量精度,72.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.41,41,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.72}",72.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,16,质量覆盖度,54.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.41,41,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.54}",54.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,16,按时覆盖度,54.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.41,41,"[""on_time_coverage""]","{""on_time_coverage"": 0.54}",54.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,16,处理耗时P95,269.5毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.41,41,"[""latency_p95_ms""]","{""latency_p95_ms"": 269.47944299899973}",269.5毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,16,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.41,41,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,17,质量精度,82.7%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.46,46,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.8270676691729323}",82.7%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,17,质量覆盖度,73.3%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.46,46,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.7333333333333333}",73.3%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,17,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.46,46,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,17,处理耗时P95,15358.4毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.46,46,"[""latency_p95_ms""]","{""latency_p95_ms"": 15358.416416002001}",15358.4毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,17,超时数,5/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.46,46,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 5, ""sample_count"": 5}",5/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,18,质量精度,85.6%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.47,47,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.8556338028169014}",85.6%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,18,质量覆盖度,81.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.47,47,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.81}",81.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,18,按时覆盖度,81.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.47,47,"[""on_time_coverage""]","{""on_time_coverage"": 0.81}",81.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,18,处理耗时P95,468.7毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.47,47,"[""latency_p95_ms""]","{""latency_p95_ms"": 468.6792749998858}",468.7毫秒,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,18,超时数,0/5,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.47,47,"[""timeout_count"", ""sample_count""]","{""timeout_count"": 0, ""sample_count"": 5}",0/5,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,19,质量精度,80.2%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.50,50,"[""offline_completed_precision""]","{""offline_completed_precision"": 0.8016877637130801}",80.2%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,19,质量覆盖度,63.3%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.50,50,"[""offline_completed_coverage""]","{""offline_completed_coverage"": 0.6333333333333333}",63.3%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,19,按时覆盖度,0.0%,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.50,50,"[""on_time_coverage""]","{""on_time_coverage"": 0.0}",0.0%,match
deliverables/leadership_report/双光电多目标轨迹配准与交汇定位试验报告_CN.docx,8,3.3.2 双站配准结果,,19,处理耗时P95,14684.6毫秒,research_modules/independent_experiments/dual_optical_online_benchmark/outputs/report_replay_20260819_v2/combined_summary.json,summary.50,50,"[""latency_p95_ms""]","{""latency_p95_ms"": 14684.631472999172}",14684.6毫秒,match
