detection_uid,camera_id,frame_index,measurement_timestamp,truth_id,raw_detection_name,truth_assignment_pixel_error,relative_pose,box3d,offline_truth_only
Optical_A-F00026-D002,Optical_A,26,0.26,TRUTH-023,MSM_DualOptical_Target_023,0.8717283230303254,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2177.53076171875, 993.3201293945312, 104.60172271728516]}","{""max"": [2179.216552734375, 993.8237915039062, 104.3436279296875], ""min"": [2175.844970703125, 992.81640625, 105.01099395751953]}",True
Optical_A-F00026-D003,Optical_A,26,0.26,TRUTH-027,MSM_DualOptical_Target_027,0.7943102103129381,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2374.026611328125, 1014.9788818359375, 95.71681213378906]}","{""max"": [2375.71240234375, 1015.4826049804688, 95.4587173461914], ""min"": [2372.3408203125, 1014.4752197265625, 96.12608337402344]}",True
Optical_A-F00026-D004,Optical_A,26,0.26,TRUTH-028,MSM_DualOptical_Target_028,0.7854093910576524,"{""orientation_xyzw"": [0.0, -0.0, -0.9824944734573364, 0.18629151582717896], ""position"": [2416.736572265625, 1037.77880859375, 108.63809204101562]}","{""max"": [2418.42236328125, 1038.2825927734375, 108.37999725341797], ""min"": [2415.051025390625, 1037.2752685546875, 109.04736328125]}",True
Optical_A-F00026-D005,Optical_A,26,0.26,TRUTH-031,MSM_DualOptical_Target_031,15.091514090386324,"{""orientation_xyzw"": [0.0, -0.0, -0.9530397057533264, 0.3028455376625061], ""position"": [2492.861328125, 1065.0604248046875, 92.12174224853516]}","{""max"": [2494.54736328125, 1065.5640869140625, 91.8636474609375], ""min"": [2491.17578125, 1064.556640625, 92.53101348876953]}",True
Optical_A-F00026-D006,Optical_A,26,0.26,TRUTH-036,MSM_DualOptical_Target_036,0.6719198447293591,"{""orientation_xyzw"": [0.0, -0.0, -0.9824944734573364, 0.18629151582717896], ""position"": [2814.756103515625, 1035.6968994140625, 99.88982391357422]}","{""max"": [2816.44189453125, 1036.2005615234375, 99.63172912597656], ""min"": [2813.0703125, 1035.1932373046875, 100.29908752441406]}",True
Optical_B-F00026-D000,Optical_B,26,0.26,TRUTH-014,MSM_DualOptical_Target_014,0.719417290136654,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [2634.194091796875, -1031.8536376953125, 100.05168914794922]}","{""max"": [2634.802490234375, -1030.2027587890625, 99.79359436035156], ""min"": [2633.58544921875, -1033.50439453125, 100.46095275878906]}",True
Optical_B-F00026-D001,Optical_B,26,0.26,TRUTH-017,MSM_DualOptical_Target_017,0.7508766628805288,"{""orientation_xyzw"": [-0.0, 0.0, 0.9878612160682678, 0.15533864498138428], ""position"": [2528.37158203125, -1060.1717529296875, 100.74977111816406]}","{""max"": [2528.98046875, -1058.5208740234375, 100.4916763305664], ""min"": [2527.76318359375, -1061.822509765625, 101.15904235839844]}",True
Optical_B-F00026-D002,Optical_B,26,0.26,TRUTH-019,MSM_DualOptical_Target_019,0.7339593064517105,"{""orientation_xyzw"": [-0.0, 0.0, 0.9878612160682678, 0.15533864498138428], ""position"": [2571.63232421875, -960.2868041992188, 92.07914733886719]}","{""max"": [2572.240478515625, -958.635986328125, 91.82105255126953], ""min"": [2571.0234375, -961.9376831054688, 92.48841857910156]}",True
Optical_B-F00026-D003,Optical_B,26,0.26,TRUTH-021,MSM_DualOptical_Target_021,0.7547772408039815,"{""orientation_xyzw"": [-0.0, 0.0, 0.9878612160682678, 0.15533864498138428], ""position"": [2530.8203125, -936.8910522460938, 90.01475524902344]}","{""max"": [2531.4287109375, -935.2403564453125, 89.75666046142578], ""min"": [2530.2119140625, -938.5419921875, 90.42401885986328]}",True
Optical_B-F00026-D004,Optical_B,26,0.26,TRUTH-026,MSM_DualOptical_Target_026,0.9281458946966459,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [2046.5084228515625, -982.314453125, 111.35553741455078]}","{""max"": [2047.116943359375, -980.6636352539062, 111.09744262695312], ""min"": [2045.8997802734375, -983.9652099609375, 111.76480102539062]}",True
Optical_B-F00026-D005,Optical_B,26,0.26,TRUTH-030,MSM_DualOptical_Target_030,0.9765807296150335,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [1945.5218505859375, -956.2943725585938, 115.85449981689453]}","{""max"": [1946.1302490234375, -954.6434936523438, 115.59640502929688], ""min"": [1944.9132080078125, -957.9451904296875, 116.26376342773438]}",True
Optical_B-F00026-D006,Optical_B,26,0.26,TRUTH-032,MSM_DualOptical_Target_032,16.232019401451602,"{""orientation_xyzw"": [-0.0, 0.0, 0.9620820879936218, 0.27276015281677246], ""position"": [1628.2593994140625, -1042.0859375, 97.05152893066406]}","{""max"": [1628.8677978515625, -1040.43505859375, 96.7934341430664], ""min"": [1627.6507568359375, -1043.7366943359375, 97.46080017089844]}",True
Optical_A-F00027-D000,Optical_A,27,0.27,TRUTH-015,MSM_DualOptical_Target_015,1.0961624328507524,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [1732.997802734375, 968.36083984375, 101.57621765136719]}","{""max"": [1734.6986083984375, 968.8114013671875, 101.31812286376953], ""min"": [1731.2969970703125, 967.9103393554688, 101.98548889160156]}",True
Optical_A-F00027-D001,Optical_A,27,0.27,TRUTH-027,MSM_DualOptical_Target_027,1.770230276695987,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [2372.926513671875, 940.7013549804688, 95.71681213378906]}","{""max"": [2374.62744140625, 941.1520385742188, 95.4587173461914], ""min"": [2371.225830078125, 940.2510986328125, 96.12608337402344]}",True
Optical_A-F00027-D002,Optical_A,27,0.27,TRUTH-028,MSM_DualOptical_Target_028,0.7854410604418816,"{""orientation_xyzw"": [0.0, -0.0, -0.979447066783905, 0.20170128345489502], ""position"": [2416.271484375, 962.0449829101562, 108.63809204101562]}","{""max"": [2417.97216796875, 962.4954223632812, 108.37999725341797], ""min"": [2414.57080078125, 961.5944213867188, 109.04736328125]}",True
Optical_A-F00027-D003,Optical_A,27,0.27,TRUTH-031,MSM_DualOptical_Target_031,0.7563587523808979,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [2493.275634765625, 987.0255737304688, 92.12174224853516]}","{""max"": [2494.9765625, 987.4761352539062, 91.8636474609375], ""min"": [2491.5751953125, 986.5751342773438, 92.53101348876953]}",True
Optical_A-F00027-D004,Optical_A,27,0.27,TRUTH-033,MSM_DualOptical_Target_033,0.7828795200366341,"{""orientation_xyzw"": [0.0, -0.0, -0.9481651186943054, 0.3177778124809265], ""position"": [2408.18505859375, 1055.9266357421875, 86.49331665039062]}","{""max"": [2409.8857421875, 1056.3770751953125, 86.23522186279297], ""min"": [2406.48388671875, 1055.4761962890625, 86.902587890625]}",True
Optical_A-F00027-D005,Optical_A,27,0.27,TRUTH-036,MSM_DualOptical_Target_036,0.6720131587949213,"{""orientation_xyzw"": [0.0, -0.0, -0.979447066783905, 0.20170128345489502], ""position"": [2814.029296875, 947.4615478515625, 99.88982391357422]}","{""max"": [2815.72998046875, 947.912109375, 99.63172912597656], ""min"": [2812.32861328125, 947.0110473632812, 100.29908752441406]}",True
Optical_B-F00027-D000,Optical_B,27,0.27,TRUTH-019,MSM_DualOptical_Target_019,0.7339207911276215,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [2571.1298828125, -1041.2213134765625, 92.07914733886719]}","{""max"": [2571.7900390625, -1039.59033203125, 91.82105255126953], ""min"": [2570.469970703125, -1042.852294921875, 92.48841857910156]}",True
Optical_B-F00027-D001,Optical_B,27,0.27,TRUTH-021,MSM_DualOptical_Target_021,0.7454524249274371,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [2531.0732421875, -1016.5551147460938, 90.01475524902344]}","{""max"": [2531.7333984375, -1014.9241943359375, 89.75666046142578], ""min"": [2530.4130859375, -1018.1860961914062, 90.42401885986328]}",True
Optical_B-F00027-D002,Optical_B,27,0.27,TRUTH-026,MSM_DualOptical_Target_026,0.9282655851448195,"{""orientation_xyzw"": [-0.0, 0.0, 0.9662477374076843, 0.2576146125793457], ""position"": [2045.6204833984375, -1046.8538818359375, 111.35553741455078]}","{""max"": [2046.2806396484375, -1045.2230224609375, 111.09744262695312], ""min"": [2044.96044921875, -1048.48486328125, 111.76480102539062]}",True
Optical_B-F00027-D003,Optical_B,27,0.27,TRUTH-027,MSM_DualOptical_Target_027,0.8375938607682484,"{""orientation_xyzw"": [-0.0, 0.0, 0.9901793003082275, 0.13980311155319214], ""position"": [2251.533447265625, -978.724365234375, 95.71681213378906]}","{""max"": [2252.193603515625, -977.093505859375, 95.4587173461914], ""min"": [2250.87353515625, -980.355224609375, 96.12608337402344]}",True
Optical_B-F00027-D004,Optical_B,27,0.27,TRUTH-030,MSM_DualOptical_Target_030,0.9763109312000499,"{""orientation_xyzw"": [-0.0, 0.0, 0.9662477374076843, 0.2576146125793457], ""position"": [1945.5010986328125, -1017.6746826171875, 115.85449981689453]}","{""max"": [1946.1612548828125, -1016.043701171875, 115.59640502929688], ""min"": [1944.841064453125, -1019.3055419921875, 116.26376342773438]}",True
Optical_A-F00028-D000,Optical_A,28,0.28,TRUTH-026,MSM_DualOptical_Target_026,0.8649440363919124,"{""orientation_xyzw"": [0.0, -0.0, -0.9761580228805542, 0.2170611023902893], ""position"": [2195.366943359375, 995.790283203125, 111.35553741455078]}","{""max"": [2197.080810546875, 996.187255859375, 111.09744262695312], ""min"": [2193.65283203125, 995.3935546875, 111.76480102539062]}",True
Optical_A-F00028-D001,Optical_A,28,0.28,TRUTH-033,MSM_DualOptical_Target_033,0.7831451043282073,"{""orientation_xyzw"": [0.0, -0.0, -0.9430566430091858, 0.3326321244239807], ""position"": [2408.36376953125, 980.5684814453125, 86.49331665039062]}","{""max"": [2410.078125, 980.9654541015625, 86.23522186279297], ""min"": [2406.64990234375, 980.1717529296875, 86.902587890625]}",True
Optical_B-F00028-D000,Optical_B,28,0.28,TRUTH-022,MSM_DualOptical_Target_022,0.7136768673984969,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2658.050048828125, -980.1786499023438, 117.06352996826172]}","{""max"": [2658.760498046875, -978.5692749023438, 116.80543518066406], ""min"": [2657.338623046875, -981.7880249023438, 117.4728012084961]}",True
Optical_B-F00028-D001,Optical_B,28,0.28,TRUTH-024,MSM_DualOptical_Target_024,0.7283075108229431,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2590.197265625, -955.8660888671875, 82.39603424072266]}","{""max"": [2590.908447265625, -954.2567749023438, 82.137939453125], ""min"": [2589.486083984375, -957.4755249023438, 82.8052978515625]}",True
Optical_B-F00028-D002,Optical_B,28,0.28,TRUTH-027,MSM_DualOptical_Target_027,0.8377979052824299,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [2250.6064453125, -1049.580078125, 95.71681213378906]}","{""max"": [2251.3173828125, -1047.9705810546875, 95.4587173461914], ""min"": [2249.895263671875, -1051.1893310546875, 96.12608337402344]}",True
Optical_B-F00028-D003,Optical_B,28,0.28,TRUTH-028,MSM_DualOptical_Target_028,0.8394019381395459,"{""orientation_xyzw"": [-0.0, 0.0, 0.9701749086380005, 0.24240577220916748], ""position"": [2261.06884765625, -1002.5140380859375, 108.63809204101562]}","{""max"": [2261.77978515625, -1000.9046020507812, 108.37999725341797], ""min"": [2260.35791015625, -1004.1232299804688, 109.04736328125]}",True
Optical_B-F00028-D004,Optical_B,28,0.28,TRUTH-033,MSM_DualOptical_Target_033,0.8637694445260213,"{""orientation_xyzw"": [-0.0, 0.0, 0.9922530055046082, 0.12423300743103027], ""position"": [2182.673583984375, -950.0555419921875, 86.49331665039062]}","{""max"": [2183.384521484375, -948.4461669921875, 86.23522186279297], ""min"": [2181.962646484375, -951.664794921875, 86.902587890625]}",True
Optical_A-F00029-D000,Optical_A,29,0.29,TRUTH-020,MSM_DualOptical_Target_020,1.0561855204737147,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [1798.7613525390625, 1016.6206665039062, 107.05501556396484]}","{""max"": [1800.4871826171875, 1016.9635009765625, 106.79692077636719], ""min"": [1797.0357666015625, 1016.2777709960938, 107.46428680419922]}",True
Optical_A-F00029-D001,Optical_A,29,0.29,TRUTH-025,MSM_DualOptical_Target_025,0.9839570490599301,"{""orientation_xyzw"": [0.0, -0.0, -0.9377154111862183, 0.34740424156188965], ""position"": [1930.345703125, 1019.01123046875, 114.139892578125]}","{""max"": [1932.071533203125, 1019.3540649414062, 113.88179779052734], ""min"": [1928.6202392578125, 1018.6683959960938, 114.54915618896484]}",True
Optical_A-F00029-D002,Optical_A,29,0.29,TRUTH-030,MSM_DualOptical_Target_030,0.8777984262876631,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2163.177978515625, 1026.77734375, 115.85449981689453]}","{""max"": [2164.904052734375, 1027.1202392578125, 115.59640502929688], ""min"": [2161.452392578125, 1026.4345703125, 116.26376342773438]}",True
Optical_A-F00029-D003,Optical_A,29,0.29,TRUTH-034,MSM_DualOptical_Target_034,0.7827957197213152,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2409.3203125, 1006.9810180664062, 97.81495666503906]}","{""max"": [2411.046142578125, 1007.32373046875, 97.5568618774414], ""min"": [2407.5947265625, 1006.63818359375, 98.22422790527344]}",True
Optical_A-F00029-D004,Optical_A,29,0.29,TRUTH-035,MSM_DualOptical_Target_035,0.79776037000753,"{""orientation_xyzw"": [0.0, -0.0, -0.9377154111862183, 0.34740424156188965], ""position"": [2379.1396484375, 1010.7582397460938, 102.10652923583984]}","{""max"": [2380.864990234375, 1011.10107421875, 101.84843444824219], ""min"": [2377.413818359375, 1010.4154663085938, 102.51580047607422]}",True
Optical_A-F00029-D005,Optical_A,29,0.29,TRUTH-037,MSM_DualOptical_Target_037,0.77928718682708,"{""orientation_xyzw"": [0.0, -0.0, -0.9377154111862183, 0.34740424156188965], ""position"": [2435.654541015625, 997.9649047851562, 111.35073852539062]}","{""max"": [2437.3798828125, 998.3078002929688, 111.09264373779297], ""min"": [2433.9287109375, 997.6220703125, 111.760009765625]}",True
Optical_A-F00029-D006,Optical_A,29,0.29,TRUTH-038,MSM_DualOptical_Target_038,0.7201725593040196,"{""orientation_xyzw"": [0.0, -0.0, -0.9726281762123108, 0.23236709833145142], ""position"": [2619.342041015625, 980.911376953125, 82.7024917602539]}","{""max"": [2621.0673828125, 981.2540893554688, 82.44438934326172], ""min"": [2617.6162109375, 980.5684814453125, 83.11175537109375]}",True
Optical_B-F00029-D000,Optical_B,29,0.29,TRUTH-022,MSM_DualOptical_Target_022,0.7138233106911465,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [2656.912353515625, -1063.900390625, 117.06352996826172]}","{""max"": [2657.67333984375, -1062.3140869140625, 116.80543518066406], ""min"": [2656.151123046875, -1065.486572265625, 117.4728012084961]}",True
Optical_B-F00029-D001,Optical_B,29,0.29,TRUTH-024,MSM_DualOptical_Target_024,0.7283151353442057,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [2589.857177734375, -1037.468505859375, 82.39603424072266]}","{""max"": [2590.618408203125, -1035.8822021484375, 82.137939453125], ""min"": [2589.095947265625, -1039.0548095703125, 82.8052978515625]}",True
Optical_B-F00029-D002,Optical_B,29,0.29,TRUTH-029,MSM_DualOptical_Target_029,0.7122890495016334,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2648.41650390625, -959.269287109375, 97.28807067871094]}","{""max"": [2649.177734375, -957.6829223632812, 97.02997589111328], ""min"": [2647.6552734375, -960.85546875, 97.69734191894531]}",True
Optical_B-F00029-D003,Optical_B,29,0.29,TRUTH-031,MSM_DualOptical_Target_031,0.8233116433994299,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2290.32177734375, -998.734375, 92.12174224853516]}","{""max"": [2291.0830078125, -997.148193359375, 91.8636474609375], ""min"": [2289.560546875, -1000.3206176757812, 92.53101348876953]}",True
Optical_B-F00029-D004,Optical_B,29,0.29,TRUTH-033,MSM_DualOptical_Target_033,0.8636730412591511,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2182.67724609375, -1018.7471923828125, 86.49331665039062]}","{""max"": [2183.4384765625, -1017.1608276367188, 86.23522186279297], ""min"": [2181.916015625, -1020.333251953125, 86.902587890625]}",True
Optical_B-F00029-D005,Optical_B,29,0.29,TRUTH-034,MSM_DualOptical_Target_034,0.8964155189433339,"{""orientation_xyzw"": [-0.0, 0.0, 0.9738627672195435, 0.22713714838027954], ""position"": [2103.177734375, -955.2045288085938, 97.81495666503906]}","{""max"": [2103.93896484375, -953.6181640625, 97.5568618774414], ""min"": [2102.416748046875, -956.7905883789062, 98.22422790527344]}",True
Optical_B-F00029-D006,Optical_B,29,0.29,TRUTH-035,MSM_DualOptical_Target_035,0.9115677353875069,"{""orientation_xyzw"": [-0.0, 0.0, 0.994081974029541, 0.1086321473121643], ""position"": [2082.04736328125, -977.082763671875, 102.10652923583984]}","{""max"": [2082.80859375, -975.4964599609375, 101.84843444824219], ""min"": [2081.2861328125, -978.6689453125, 102.51580047607422]}",True
Optical_A-F00030-D000,Optical_A,30,0.3,TRUTH-020,MSM_DualOptical_Target_020,1.0565653012754461,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [1797.95751953125, 960.3528442382812, 107.05501556396484]}","{""max"": [1799.69287109375, 960.6412353515625, 106.79692077636719], ""min"": [1796.2218017578125, 960.0643310546875, 107.46428680419922]}",True
Optical_A-F00030-D001,Optical_A,30,0.3,TRUTH-025,MSM_DualOptical_Target_025,0.984258976371752,"{""orientation_xyzw"": [0.0, -0.0, -0.9321431517601013, 0.36208999156951904], ""position"": [1929.6217041015625, 958.7069091796875, 114.139892578125]}","{""max"": [1931.3572998046875, 958.9953002929688, 113.88179779052734], ""min"": [1927.8858642578125, 958.4183959960938, 114.54915618896484]}",True
Optical_A-F00030-D002,Optical_A,30,0.3,TRUTH-030,MSM_DualOptical_Target_030,0.8778936596867961,"{""orientation_xyzw"": [0.0, -0.0, -0.9688583612442017, 0.2476155161857605], ""position"": [2162.51318359375, 959.0582885742188, 115.85449981689453]}","{""max"": [2164.248779296875, 959.3466796875, 115.59640502929688], ""min"": [2160.77783203125, 958.7698364257812, 116.26376342773438]}",True
