frame_id,timestamp,resource_id,camera_id,local_track_id,global_track_id,truth_global_track_id,mahalanobis_d2,pixel_error_px,gate_passed,selected,stable_cross_view_support,decision_state,reject_reasons,id_match
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_3:0,1.25,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:2,G-104,G-102,143.80988801956698,855.1831596542813,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_3:0,1.25,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-105,G-103,136.206760799105,834.9373611712338,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_3:0,1.25,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-105,G-104,32.48014293976214,407.7211980570359,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_3:0,1.25,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:2,G-105,G-102,311.3748165555316,1262.3980400439366,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-101,G-104,,1266.7423944689333,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-101,G-105,,1692.9507572390826,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:2,G-101,G-103,,841.3575434164284,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-102,G-104,142.18556495977808,853.629127378728,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-102,G-105,319.59789857041824,1279.8038798393857,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:2,G-102,G-103,35.80276384556953,428.35019071463717,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-103,G-104,33.34970201711185,411.76477657658836,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-103,G-105,138.09887691156945,837.9117337190514,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:2,G-103,G-103,0.058840723818733454,17.28807282337915,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-104,G-104,0.006205998809769845,5.611165880113822,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-104,G-105,35.112539455559535,422.0640708948573,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:2,G-104,G-103,36.37444662342054,429.58139181901913,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-105,G-104,33.90128830570425,415.1307767765743,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-105,G-105,0.03476493705538676,13.289113419414253,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_4:0,1.25,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:2,G-105,G-103,138.96900158246441,840.4962952925852,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-101,G-105,,1677.307233908637,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:2,G-101,G-104,,1257.537695104846,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-102,G-105,,1271.4499787885582,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:2,G-102,G-104,,851.6997750159336,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-103,G-105,135.10086525133985,831.5931498445203,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:2,G-103,G-104,33.138395715317344,411.85783511049465,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-104,G-105,34.59840489184459,419.4540873534098,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:2,G-104,G-104,0.0007823409216629385,1.9921861622388939,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-105,G-105,0.020007849011370343,10.073652850201585,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Primary_5:0,1.25,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:2,G-105,G-104,33.49509137661735,412.1709887702028,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0001,G-101,G-101,4.505234770504354e-05,0.9317866980948621,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0002,G-101,G-102,7.622439774474136,383.2724752890086,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0003,G-101,G-103,30.586146292372916,767.7556327897275,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0004,G-101,G-104,68.88919648116577,1152.222071956829,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0005,G-101,G-105,122.48111522801581,1536.367801208181,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0001,G-102,G-101,7.473989107261607,379.4208360208825,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0002,G-102,G-102,0.003552906805071872,8.271976522076498,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0003,G-102,G-103,7.871324919659132,389.3757651049949,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0004,G-102,G-104,31.087269139053184,773.813462497258,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0005,G-102,G-105,69.61282686238651,1157.9495205839753,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0001,G-103,G-101,31.49266490352512,778.7555830009529,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0002,G-103,G-102,8.084102007272039,394.5593682973504,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0003,G-103,G-103,0.005275509389982757,10.079260444703651,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0004,G-103,G-104,7.278744743590708,374.39040664702793,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0005,G-103,G-105,29.87855360653559,758.536095891564,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0001,G-104,G-101,69.4532672143202,1156.5812557705344,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0002,G-104,G-102,30.975186198902943,772.3902329507557,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0003,G-104,G-103,7.813230309865796,387.92263853989,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0004,G-104,G-104,0.001869417179468373,6.0000502116332495,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0005,G-104,G-105,7.527076262111674,380.7526575530309,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0001,G-105,G-101,121.63976068997833,1531.0624265604774,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0002,G-105,G-102,68.25198383147163,1146.866216496637,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0003,G-105,G-103,30.160346332304528,762.3831382214319,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0004,G-105,G-104,7.411097732857297,377.91696695661886,True,False,False,candidate,,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0005:D5_Recon_1:0,1.25,RECON-01,D5_Recon_1:0,D5_Recon_1:0:det:0005,G-105,G-105,0.0020348713121234254,6.262126638979723,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:1,G-101,G-101,0.010508422729978302,7.3012659602234775,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:15,G-101,G-102,34.474867121259116,418.1969810660004,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:1,G-102,G-101,33.63833855933062,413.5480363343533,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:15,G-102,G-102,0.04692035909304444,15.428232132237873,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:1,G-103,G-101,136.8311823945282,836.6085345893596,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:15,G-103,G-102,34.168293868143344,418.062245168251,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:1,G-104,G-101,,1238.8282145437163,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:15,G-104,G-102,,820.2083580559304,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:1,G-105,G-101,,1622.1719304556934,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_1:0,1.5,INT-01,D5_Primary_1:0,D5_Primary_1:0/yolov8_bytetrack:track:15,G-105,G-102,,1203.5560889673538,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:1,G-101,G-102,34.839010399517846,420.9586718267588,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:5,G-101,G-103,139.04120975772048,840.9656844517069,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:2,G-101,G-101,0.025364654528439588,11.35360136617199,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:1,G-102,G-102,0.037085424972805,13.71818293873397,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:5,G-102,G-103,35.64923552335284,425.3237580309711,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:2,G-102,G-101,35.6203336028282,425.1513200156159,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:1,G-103,G-102,35.95816714111188,427.5495340524491,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:5,G-103,G-103,0.026699870007338714,11.642044498742605,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:2,G-103,G-101,144.66107537528282,857.5578585308417,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:1,G-104,G-102,136.96163021454376,837.2881393461321,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:5,G-104,G-103,34.0144481979588,417.2604215691146,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:2,G-104,G-101,313.7869790251222,1267.3393969219783,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:1,G-105,G-102,,1232.7168379303303,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:5,G-105,G-103,,812.6930859437751,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_2:0,1.5,INT-02,D5_Primary_2:0,D5_Primary_2:0/yolov8_bytetrack:track:2,G-105,G-101,,1662.7661411604279,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-101,G-103,138.32438811083784,841.8410082054465,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-101,G-104,312.09121059526484,1264.5076553142137,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-102,G-103,35.86348375993984,427.16519936675417,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-102,G-104,141.92407836933253,849.7625125669041,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-103,G-103,0.0389179499169052,14.050415593756645,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-103,G-104,33.47331604274323,412.0626859167747,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-104,G-103,35.35300182682605,424.0070103033112,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-104,G-104,0.0038074639045728147,4.395398975577107,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:1,G-105,G-103,133.84084866056543,827.5865463301624,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_3:0,1.5,INT-03,D5_Primary_3:0,D5_Primary_3:0/yolov8_bytetrack:track:12,G-105,G-104,32.04922647331301,404.9744184413087,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-101,G-104,,1256.776640662525,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-101,G-105,,1678.3727133248876,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-102,G-104,139.9999075969412,846.9918717045896,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-102,G-105,314.04371666457513,1268.5581316144012,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-103,G-104,32.81750911954478,408.46447344704114,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-103,G-105,135.5070962987115,830.0083130642088,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-104,G-104,0.005141929349952082,5.107589018545661,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-104,G-105,34.35154971012604,417.4707564799704,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:1,G-105,G-104,33.363565101528515,411.823258583399,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_4:0,1.5,INT-04,D5_Primary_4:0,D5_Primary_4:0/yolov8_bytetrack:track:7,G-105,G-105,0.02764920551563662,11.851080197892312,True,True,True,registered,registered_to_global_track,True
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_5:0,1.5,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-101,G-105,,1659.319220993801,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_5:0,1.5,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-102,G-105,,1258.2413983782567,False,False,False,rejected,projection_invalid,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_5:0,1.5,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-103,G-105,132.3079509352951,822.8585364730708,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_5:0,1.5,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-104,G-105,33.81310491456077,414.65573405477596,False,False,False,rejected,geometry_gate_rejected,
d5_cv_5v5_multicamera_formal_20260716_yolo_bytetrack:0006:D5_Primary_5:0,1.5,INT-05,D5_Primary_5:0,D5_Primary_5:0/yolov8_bytetrack:track:1,G-105,G-105,0.014445425137103519,8.559699113030685,True,True,True,registered,registered_to_global_track,True
